"company_code","apply_ym","request_number","request_sub_number","request_user_id","start_date","end_date","month_kbn","days","apply_kbn","travel_kbn","departure","arrival","way_kbn","destination","amount","recipient_kbn","remark","image","registration_user","registration_datetime","update_user","update_datetime"
"000001","202310","20231102174050958000001212",1,"212","20231006","20231006","",1,"030","050","","","",健康診断,5282,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20231102174050958000001212-95637.png,"212","2023-11-02 17:42:10","212","2023-11-02 17:42:10"
"000001","202311","20231030113022324000001242",1,"242","20231028","20231028","",1,"030","050","","","",健康診断,7960,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/242/20231030113022324000001242-64794.jpeg,"242","2023-10-30 11:33:16","242","2023-10-30 11:33:16"
"000001","202311","20231030114510689000001242",1,"242","20231028","20231028","",1,"030","050","","","",健康診断,7960,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/242/20231030114510689000001242-54348.jpeg,"242","2023-10-30 11:46:49","242","2023-10-30 11:46:49"
"000001","202311","20231114172450004000001116",1,"116","20231101","20231130","1",,"010","010",伊崎,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20231114172450004000001116-47833.png,"116","2023-12-01 15:36:14","116","2023-12-01 15:36:14"
"000001","202311","20231114172450004000001116",2,"116","20231101","20231130","1",,"010","011",香椎神宮,唐人町,"","",17110,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20231114172450004000001116-81460.png,"116","2023-12-01 15:36:14","116","2023-12-01 15:36:14"
"000001","202311","20231114181330714000001222",1,"222","20231117","20231216","1",,"010","010",博多,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/222/20231114181330714000001222-61157.jpeg,"222","2023-11-14 18:15:52","222","2023-11-14 18:15:52"
"000001","202311","20231114181330714000001222",2,"222","20231117","20231216","1",,"010","011",箱崎駅,博多駅,"","",6300,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/222/20231114181330714000001222-32168.jpeg,"222","2023-11-14 18:15:52","222","2023-11-14 18:15:52"
"000001","202311","20231127114934714000001232",1,"232","20231117","20231216","1",,"010","010",博多駅,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/232/20231127114934714000001232-84921.png,"232","2023-11-27 13:21:12","232","2023-11-27 13:21:12"
"000001","202311","20231127115110607000001232",1,"232","20231121","20231121","",1,"030","050","","","",定期健康診断,9240,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/232/20231127115110607000001232-61176.png,"232","2023-11-27 13:21:02","232","2023-11-27 13:21:02"
"000001","202311","20231128090955274000001219",1,"219","20231122","20231122","",1,"030","050","","","",健康診断の受診,7400,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/219/20231128090955274000001219-45390.jpeg,"219","2023-11-30 09:17:50","219","2023-11-30 09:17:50"
"000001","202311","20231129135404444000001182",1,"182","20231118","20231217","1",,"010","010",博多駅,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/182/20231129135404444000001182-17387.jpeg,"182","2023-11-29 13:57:56","182","2023-11-29 13:57:56"
"000001","202311","20231130091113006000001147",1,"147","20231106","20231205","1",,"010","010",西新,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/147/20231130091113006000001147-71215.jpeg,"147","2023-11-30 09:13:05","147","2023-11-30 09:13:05"
"000001","202311","20231130091802931000001219",1,"219","20231108","20231207","1",,"010","010",唐人町,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/219/20231130091802931000001219-93624.jpeg,"219","2023-11-30 11:11:07","219","2023-11-30 11:11:07"
"000001","202311","20231130091841116000001121",1,"121","20231104","20231203","1",,"010","010",長住一丁目,福岡タワー,"","",18000,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/121/20231130091841116000001121-53456.jpeg,"121","2023-11-30 09:19:38","121","2023-11-30 09:19:38"
"000001","202311","20231130093541245000001171",1,"171","20231101","20231130","1",,"010","010",博多駅バスタミナール,福岡タワー南口,"","",9120,"010","単価：240円
回数：19×2＝38回",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/171/20231130093541245000001171-25827.jpeg,"171","2023-11-30 09:40:20","171","2023-11-30 09:40:20"
"000001","202311","20231130095404677000001175",1,"175","20231109","20231109","",1,"030","050","","","",年末調整証明書郵送料,434,"010",年末調整保険料支払証明書の送付,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/175/20231130095404677000001175-17331.jpeg,"175","2023-11-30 09:57:31","175","2023-11-30 09:57:31"
"000001","202311","20231130104115573000001228",1,"228","20231108","20231207","1",,"010","010",火の見下,福岡タワー,"","",22050,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/228/20231130104115573000001228-50462.png,"228","2023-12-01 13:52:55","228","2023-12-01 13:52:55"
"000001","202311","20231130151449188000001246",1,"246","20231117","20231117","",1,"020","010",昭代三丁目,福岡タワー南口,"010","",540,"010",雨の為バス通勤,,"246","2023-11-30 15:16:00","246","2023-11-30 15:16:00"
"000001","202311","20231130171454423000001238",1,"238","20231101","20231130","",30,"030","050","","","","11月交通費",1200,"010","城西橋⇔福岡タワー南口
（片道：200円）
日付：11/10、11/17、11/20　
（3日目x200円x2往復 =1200円）",,"238","2023-11-30 17:15:47","238","2023-11-30 17:15:47"
"000001","202311","20231130180553720000001212",1,"212","20231121","20231220","1",,"010","011",奈多,博多,"","",8440,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20231130180553720000001212-85185.jpeg,"212","2023-11-30 18:08:18","212","2023-11-30 18:08:18"
"000001","202311","20231130180553720000001212",2,"212","20231120","20231219","1",,"010","010",博多,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20231130180553720000001212-95809.jpeg,"212","2023-11-30 18:08:18","212","2023-11-30 18:08:18"
"000001","202311","20231130191355458000001198",1,"198","20231124","20231223","1",,"010","011",南福岡駅,博多駅,"","",6820,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20231130191355458000001198-96811.jpeg,"198","2023-11-30 19:17:41","198","2023-11-30 19:17:41"
"000001","202311","20231130191355458000001198",2,"198","20231124","20231223","1",,"010","010",博多バスターミナル,医師会館前,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20231130191355458000001198-45138.jpeg,"198","2023-11-30 19:17:41","198","2023-11-30 19:17:41"
"000001","202311","20231201003423275000001234",1,"234","20231102","20231102","",1,"020","011",桜街道,竹橋,"010","",2072,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-49840.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201003423275000001234",2,"234","20231106","20231106","",1,"020","011",桜街道,竹橋,"010","",2072,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-21297.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201003423275000001234",3,"234","20231108","20231108","",1,"020","011",桜街道,竹橋,"010","",2072,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-70233.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201003423275000001234",4,"234","20231116","20231116","",1,"020","011",桜街道,大森,"010","",2002,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-27012.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201003423275000001234",5,"234","20231120","20231120","",1,"020","011",桜街道,千葉ニュータウン中央,"010","",3942,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-10225.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201003423275000001234",6,"234","20231121","20231121","",1,"020","011",桜街道,竹橋,"010","",2072,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-34253.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201003423275000001234",7,"234","20231128","20231128","",1,"020","011",桜街道,竹橋,"010","",2072,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-21448.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201003423275000001234",8,"234","20231129","20231129","",1,"020","011",桜街道,大森,"010","",2002,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-44393.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201003423275000001234",9,"234","20231130","20231130","",1,"020","011",桜街道,千葉ニュータウン中央,"010","",3942,"020",速度優先,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20231201003423275000001234-54788.png,"234","2023-12-01 01:05:48","234","2023-12-01 01:05:48"
"000001","202311","20231201084037683000001122",1,"122","20231001","20231031","",31,"030","050","","","",笹栗現場WIFI使用料金,1081,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/122/20231201084037683000001122-34293.png,"122","2023-12-01 08:45:12","122","2023-12-01 08:45:12"
"000001","202311","20231201090751014000001186",1,"186","20231101","20231130","1",,"010","010",一番田,空港国内線南,"","",16650,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20231201090751014000001186-25985.png,"186","2023-12-01 09:11:03","186","2023-12-01 09:11:03"
"000001","202311","20231201090751014000001186",2,"186","20231101","20231130","1",,"010","012",福岡空港,西新,"","",11850,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20231201090751014000001186-63467.png,"186","2023-12-01 09:11:03","186","2023-12-01 09:11:03"
"000001","202311","20231201090751014000001186",3,"186","20231101","20231130","1",,"010","010",西新,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20231201090751014000001186-53504.png,"186","2023-12-01 09:11:03","186","2023-12-01 09:11:03"
"000001","202311","20231201091400565000001227",1,"227","20231117","20231117","",1,"020","021",新下関,久留米,"020","",5020,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/227/20231201091400565000001227-46169.jpeg,"227","2023-12-07 14:17:28","227","2023-12-07 14:17:28"
"000001","202311","20231201091400565000001227",2,"227","20231119","20231119","",1,"020","021",久留米,新下関,"020","",5020,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/227/20231201091400565000001227-86151.jpeg,"227","2023-12-07 14:17:28","227","2023-12-07 14:17:28"
"000001","202311","20231201092612633000001202",1,"202","20231106","20231205","1",,"010","010",照葉小中学校,福岡タワー,"","",23850,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/202/20231201092612633000001202-6633.jpeg,"202","2023-12-01 09:32:56","202","2023-12-01 09:32:56"
"000001","202311","20231201092729632000001151",1,"151","20231107","20231206","1",,"010","010",福岡タワー,西新,"","",8550,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/151/20231201092729632000001151-74558.jpeg,"151","2023-12-01 14:25:46","151","2023-12-01 14:25:46"
"000001","202311","20231201135300808000001228",1,"228","20231111","20231111","",1,"030","050","","","",健康診断,7689,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/228/20231201135300808000001228-16043.png,"228","2023-12-01 13:53:49","228","2023-12-01 13:53:49"
"000001","202311","20231201153543442000001116",1,"116","20231101","20231130","",30,"030","050","","","",携帯料金,1000,"010","",,"116","2023-12-01 15:37:04","116","2023-12-01 15:37:04"
"000001","202311","20231201153651331000001116",1,"116","20231123","20231123","",1,"030","050","","","",資格受験代,23212,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20231201153651331000001116-19896.png,"116","2023-12-01 15:39:38","116","2023-12-01 15:39:38"
"000001","202311","20231201153854384000001116",1,"116","20230901","20230902","",2,"020","022",福岡,東京,"010","",34660,"010",社長承認済,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20231201153854384000001116-24473.png,"116","2023-12-01 15:42:56","116","2023-12-01 15:42:56"
"000001","202311","20231201153854384000001116",2,"116","20230901","20230901","",1,"020","030","","","",本社,9200,"010",社長承認済,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20231201153854384000001116-77843.png,"116","2023-12-01 15:42:56","116","2023-12-01 15:42:56"
"000001","202311","20231201170655870000001161",1,"161","20231108","20231108","",1,"020","011",千鳥,博多,"020","",380,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",2,"161","20231108","20231108","",1,"020","012",博多,福岡空港,"020","",260,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",3,"161","20231108","20231110","",3,"020","022",福岡空港,羽田空港,"010","",46520,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/161/20231201170655870000001161-83168.png,"161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",4,"161","20231108","20231108","",1,"020","011",羽田空港,鹿島田,"020","",470,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",5,"161","20231108","20231108","",1,"020","011",鹿島田,川崎,"020","",170,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",6,"161","20231108","20231110","",3,"020","030","","","",日立製作所（サプ）,23808,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/161/20231201170655870000001161-30909.jpeg,"161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",7,"161","20231109","20231109","",1,"020","011",川崎,鹿島田,"010","",340,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",8,"161","20231110","20231110","",1,"020","011",川崎,大森,"020","",180,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",9,"161","20231110","20231110","",1,"020","011",大森,羽田空港,"020","",500,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",10,"161","20231110","20231110","",1,"020","012",福岡空港,博多,"020","",260,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",11,"161","20231110","20231110","",1,"020","011",博多,千鳥,"020","",380,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",12,"161","20231128","20231128","",1,"020","011",千鳥,博多,"020","",380,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",13,"161","20231128","20231128","",1,"020","012",博多,福岡空港,"020","",260,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",14,"161","20231128","20231128","",1,"020","022",福岡空港,羽田空港,"010","",32620,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/161/20231201170655870000001161-12538.png,"161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",15,"161","20231128","20231128","",1,"020","011",羽田空港,鹿島田,"020","",470,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",16,"161","20231128","20231128","",1,"020","011",鹿島田,川崎,"020","",170,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",17,"161","20231129","20231129","",1,"020","011",川崎,大森,"010","",380,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",18,"161","20231130","20231130","",1,"020","011",川崎,鹿島田,"020","",170,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",19,"161","20231130","20231130","",1,"020","011",鹿島田,羽田空港,"020","",500,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",20,"161","20231130","20231130","",1,"020","012",福岡空港,博多,"020","",260,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",21,"161","20231130","20231130","",1,"020","011",博多,千鳥,"020","",380,"010","","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",22,"161","20231128","20231130","",3,"020","030","","","",日立製作所（サプ）,23428,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/161/20231201170655870000001161-6505.jpeg,"161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231201170655870000001161",23,"161","20231101","20231114","",14,"030","050","","","",会社と自宅の交通費,17360,"010","14日分","","161","2023-12-01 17:27:46","161","2023-12-01 17:27:46"
"000001","202311","20231204221552031000001110",1,"110","20231121","20231220","1",,"010","010",照葉北小学校,福岡タワー,"","",27000,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20231204221552031000001110-48671.jpeg,"110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",2,"110","20231031","20231031","",1,"020","010",照葉北小学校前,博多バスターミナル,"020","",440,"010",無人ジム導入の為横浜出張,"","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",3,"110","20231031","20231031","",1,"020","011",羽田空港,横浜,"020","",397,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",4,"110","20231031","20231031","",1,"020","011",横浜,阪東橋,"020","",242,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",5,"110","20231031","20231031","",1,"020","011",阪東橋,桜木町,"020","",210,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",6,"110","20231101","20231101","",1,"020","011",桜木町,阪東橋,"020","",210,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",7,"110","20231101","20231101","",1,"020","011",阪東橋,桜木町,"020","",210,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",8,"110","20231102","20231102","",1,"020","011",桜木町,阪東橋,"020","",210,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",9,"110","20231102","20231102","",1,"020","011",阪東橋,横浜,"020","",242,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",10,"110","20231102","20231102","",1,"020","011",横浜,羽田空港,"020","",397,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",11,"110","20231031","20231031","",1,"020","012",博多駅,福岡空港,"020","",260,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",12,"110","20231102","20231102","",1,"020","012",福岡空港,博多駅,"020","",260,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",13,"110","20231102","20231102","",1,"020","010",博多バスターミナル,照葉北小学校前,"020","",440,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",14,"110","20231031","20231102","",3,"020","040","","","",横浜,1500,"010","","","110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",15,"110","20231121","20231121","",1,"030","050","","","",切手,84,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20231204221552031000001110-10370.png,"110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",16,"110","20231121","20231121","",1,"030","050","","","",切手７枚,588,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20231204221552031000001110-21561.png,"110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",17,"110","20231127","20231127","",1,"030","050","","","",簡易書留,434,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20231204221552031000001110-46533.png,"110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",18,"110","20231129","20231129","",1,"030","050","","","",ゆうパック袋（大）,230,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20231204221552031000001110-83046.png,"110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231204221552031000001110",19,"110","20231129","20231129","",1,"030","050","","","",ゆうパック,1500,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20231204221552031000001110-83051.png,"110","2023-12-08 09:15:21","110","2023-12-08 09:15:21"
"000001","202311","20231207135527251000001227",1,"227","20231118","20231118","",1,"030","050","","","",健康診断,4950,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/227/20231207135527251000001227-37998.jpeg,"227","2023-12-07 14:03:50","227","2023-12-07 14:03:50"
"000001","202312","20231212094950947000001222",1,"222","20231217","20240116","1",,"010","010",博多,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/222/20231212094950947000001222-89025.jpeg,"222","2023-12-12 09:51:16","222","2023-12-12 09:51:16"
"000001","202312","20231212094950947000001222",2,"222","20231217","20240116","1",,"010","011",箱崎駅,博多駅,"","",6300,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/222/20231212094950947000001222-30530.jpeg,"222","2023-12-12 09:51:16","222","2023-12-12 09:51:16"
"000001","202312","20231225141449257000001228",1,"228","20231208","20240107","1",,"010","010",火の見下,福岡タワー,"","",22050,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/228/20231225141449257000001228-3168.jpeg,"228","2023-12-26 11:09:17","228","2023-12-26 11:09:17"
"000001","202312","20231226084156361000001116",1,"116","20231201","20231231","1",,"010","010",香椎台三丁目,福岡タワー,"","",24300,"010","都心圏　福岡タワー～貝塚
貝塚～香椎台三丁目",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20231226084156361000001116-33850.png,"116","2023-12-26 08:47:42","116","2023-12-26 08:47:42"
"000001","202312","20231226084156361000001116",2,"116","20231201","20231231","",31,"030","050","","","",携帯料金,1000,"010","",,"116","2023-12-26 08:47:42","116","2023-12-26 08:47:42"
"000001","202312","20231226091743930000001232",1,"232","20231218","20240117","1",,"010","010",博多駅,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/232/20231226091743930000001232-94104.jpeg,"232","2024-01-12 10:41:56","232","2024-01-12 10:41:56"
"000001","202312","20231228101206387000001212",1,"212","20231228","20240127","1",,"010","011",奈多,博多,"","",8440,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20231228101206387000001212-85114.jpeg,"212","2023-12-28 10:15:14","212","2023-12-28 10:15:14"
"000001","202312","20231228101206387000001212",2,"212","20231221","20240120","1",,"010","010",博多,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20231228101206387000001212-60555.jpeg,"212","2023-12-28 10:15:14","212","2023-12-28 10:15:14"
"000001","202312","20231228101412982000001182",1,"182","20231218","20240117","1",,"010","010",博多駅,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/182/20231228101412982000001182-57693.jpeg,"182","2023-12-28 10:15:35","182","2023-12-28 10:15:35"
"000001","202312","20231228101741849000001238",1,"238","20231211","20231212","",2,"020","010",城西橋,福岡タワー南口,"010","",800,"010",日付：12/11，12/12,"","238","2023-12-28 11:04:22","238","2023-12-28 11:04:22"
"000001","202312","20231228101914885000001219",1,"219","20231208","20240107","1",,"010","010",唐人町,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/219/20231228101914885000001219-83330.png,"219","2023-12-28 10:20:15","219","2023-12-28 10:20:15"
"000001","202312","20231228102232258000001121",1,"121","20231204","20240103","1",,"010","010",長住一丁目,福岡タワー,"","",18000,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/121/20231228102232258000001121-24051.jpeg,"121","2023-12-28 10:23:45","121","2023-12-28 10:23:45"
"000001","202312","20231228105627005000001202",1,"202","20231206","20240105","1",,"010","010",照葉小中学校,福岡タワー,"","",23850,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/202/20231228105627005000001202-46107.jpeg,"202","2023-12-28 11:08:58","202","2023-12-28 11:08:58"
"000001","202312","20231228111039892000001246",1,"246","20231201","20231205","",5,"020","010",昭代三丁目,福岡タワー南口,"010","",2700,"010","",,"246","2023-12-28 11:14:50","246","2023-12-28 11:14:50"
"000001","202312","20231228153035457000001122",1,"122","20231101","20231130","",30,"030","050","","","",笹栗現場WIFI使用料金,2181,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/122/20231228153035457000001122-22667.png,"122","2023-12-28 15:33:45","122","2023-12-28 15:33:45"
"000001","202312","20231228185013285000001186",1,"186","20231201","20231231","1",,"010","010",一番田,空港国内線南,"","",16650,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20231228185013285000001186-3446.png,"186","2023-12-28 18:55:06","186","2023-12-28 18:55:06"
"000001","202312","20231228185013285000001186",2,"186","20231201","20231231","1",,"010","012",福岡空港,西新,"","",11850,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20231228185013285000001186-56142.png,"186","2023-12-28 18:55:06","186","2023-12-28 18:55:06"
"000001","202312","20231228185013285000001186",3,"186","20231201","20231231","1",,"010","010",西新,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20231228185013285000001186-75294.png,"186","2023-12-28 18:55:06","186","2023-12-28 18:55:06"
"000001","202312","20231229151029559000001198",1,"198","20231225","20240124","1",,"010","011",南福岡駅,博多駅,"","",6820,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20231229151029559000001198-85390.jpeg,"198","2023-12-29 15:12:43","198","2023-12-29 15:12:43"
"000001","202312","20231229151029559000001198",2,"198","20231225","20240124","1",,"010","010",博多バスターミナル,医師会館前,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20231229151029559000001198-8862.jpeg,"198","2023-12-29 15:12:43","198","2023-12-29 15:12:43"
"000001","202312","20231230220539439000001161",1,"161","20231212","20231212","",1,"020","011",千鳥,博多,"020","",380,"010","","","161","2024-01-04 08:51:36","161","2024-01-04 08:51:36"
"000001","202312","20231230220539439000001161",2,"161","20231212","20231212","",1,"020","012",博多,福岡空港,"020","",260,"010","","","161","2024-01-04 08:51:36","161","2024-01-04 08:51:36"
"000001","202312","20231230220539439000001161",3,"161","20231212","20231212","",1,"020","022",福岡空港,羽田空港,"010","",78080,"010",画像添付できません,"","161","2024-01-04 08:51:36","161","2024-01-04 08:51:36"
"000001","202312","20231230220539439000001161",4,"161","20231212","20231212","",1,"020","011",羽田空港,大森,"020","",500,"010","","","161","2024-01-04 08:51:36","161","2024-01-04 08:51:36"
"000001","202312","20231230220539439000001161",5,"161","20231212","20231212","",1,"020","011",大森,川崎,"020","",180,"010","","","161","2024-01-04 08:51:36","161","2024-01-04 08:51:36"
